source,target,weight
18171,125691,1.0
18171,133371,1.0
18171,141051,1.0
18171,148731,1.0
18171,156411,1.0
18171,164091,1.0
18171,171771,1.0
18172,18173,8e-06
18172,25852,1.0
18172,33532,1.0
18172,41212,1.0
18172,48892,1.0
18172,56572,1.0
18172,64252,1.0
18172,71932,1.0
18172,79612,1.0
18172,87292,1.0
18172,94972,1.0
18172,102652,1.0
18172,110332,1.0
18172,118012,1.0
18172,125692,1.0
18172,133372,1.0
18172,141052,1.0
18172,148732,1.0
18172,156412,1.0
18172,164092,1.0
18172,171772,1.0
18173,18174,8e-06
18173,18181,8e-06
18173,25853,1.0
18173,33533,1.0
18173,41213,1.0
18173,48893,1.0
18173,56573,1.0
18173,64253,1.0
18173,71933,1.0
18173,79613,1.0
18173,87293,1.0
18173,94973,1.0
18173,102653,1.0
18173,110333,1.0
18173,118013,1.0
18173,125693,1.0
18173,133373,1.0
18173,141053,1.0
18173,148733,1.0
18173,156413,1.0
18173,164093,1.0
18173,171773,1.0
18174,18175,8e-06
18174,18180,7e-06
18174,25854,1.0
18174,33534,1.0
18174,41214,1.0
18174,48894,1.0
18174,56574,1.0
18174,64254,1.0
18174,71934,1.0
18174,79614,1.0
18174,87294,1.0
18174,94974,1.0
18174,102654,1.0
18174,110334,1.0
18174,118014,1.0
18174,125694,1.0
18174,133374,1.0
18174,141054,1.0
18174,148734,1.0
18174,156414,1.0
18174,164094,1.0
18174,171774,1.0
18175,18176,6e-06
18175,25855,1.0
18175,33535,1.0
18175,41215,1.0
18175,48895,1.0
18175,56575,1.0
18175,64255,1.0
18175,71935,1.0
18175,79615,1.0
18175,87295,1.0
18175,94975,1.0
18175,102655,1.0
18175,110335,1.0
18175,118015,1.0
18175,125695,1.0
18175,133375,1.0
18175,141055,1.0
18175,148735,1.0
18175,156415,1.0
18175,164095,1.0
18175,171775,1.0
18176,25856,1.0
18176,33536,1.0
18176,41216,1.0
18176,48896,1.0
18176,56576,1.0
18176,64256,1.0
18176,71936,1.0
18176,79616,1.0
18176,87296,1.0
18176,94976,1.0
18176,102656,1.0
18176,110336,1.0
18176,118016,1.0
18176,125696,1.0
18176,133376,1.0
18176,141056,1.0
18176,148736,1.0
18176,156416,1.0
18176,164096,1.0
18176,171776,1.0
18177,25857,1.0
18177,33537,1.0
18177,41217,1.0
18177,48897,1.0
18177,56577,1.0
18177,64257,1.0
18177,71937,1.0
18177,79617,1.0
18177,87297,1.0
18177,94977,1.0
18177,102657,1.0
18177,110337,1.0
18177,118017,1.0
18177,125697,1.0
18177,133377,1.0
18177,141057,1.0
18177,148737,1.0
18177,156417,1.0
18177,164097,1.0
18177,171777,1.0
18178,25858,1.0
18178,33538,1.0
18178,41218,1.0
18178,48898,1.0
18178,56578,1.0
18178,64258,1.0
18178,71938,1.0
18178,79618,1.0
18178,87298,1.0
18178,94978,1.0
18178,102658,1.0
18178,110338,1.0
18178,118018,1.0
18178,125698,1.0
18178,133378,1.0
18178,141058,1.0
18178,148738,1.0
18178,156418,1.0
18178,164098,1.0
18178,171778,1.0
18179,18180,6e-06
18179,25859,1.0
18179,33539,1.0
18179,41219,1.0
18179,48899,1.0
18179,56579,1.0
18179,64259,1.0
18179,71939,1.0
18179,79619,1.0
18179,87299,1.0
18179,94979,1.0
18179,102659,1.0
18179,110339,1.0
18179,118019,1.0
18179,125699,1.0
18179,133379,1.0
18179,141059,1.0
18179,148739,1.0
18179,156419,1.0
18179,164099,1.0
18179,171779,1.0
18180,18181,7e-06
18180,25860,1.0
18180,33540,1.0
18180,41220,1.0
18180,48900,1.0
18180,56580,1.0
18180,64260,1.0
18180,71940,1.0
18180,79620,1.0
18180,87300,1.0
18180,94980,1.0
18180,102660,1.0
18180,110340,1.0
18180,118020,1.0
18180,125700,1.0
18180,133380,1.0
18180,141060,1.0
18180,148740,1.0
18180,156420,1.0
18180,164100,1.0
18180,171780,1.0
18181,18182,7e-06
18181,25861,1.0
18181,33541,1.0
18181,41221,1.0
18181,48901,1.0
18181,56581,1.0
18181,64261,1.0
18181,71941,1.0
18181,79621,1.0
18181,87301,1.0
18181,94981,1.0
18181,102661,1.0
18181,110341,1.0
18181,118021,1.0
18181,125701,1.0
18181,133381,1.0
18181,141061,1.0
18181,148741,1.0
18181,156421,1.0
18181,164101,1.0
18181,171781,1.0
18182,18183,7e-06
18182,25862,1.0
18182,33542,1.0
18182,41222,1.0
18182,48902,1.0
18182,56582,1.0
18182,64262,1.0
18182,71942,1.0
18182,79622,1.0
18182,87302,1.0
18182,94982,1.0
18182,102662,1.0
18182,110342,1.0
18182,118022,1.0
18182,125702,1.0
18182,133382,1.0
18182,141062,1.0
18182,148742,1.0
18182,156422,1.0
18182,164102,1.0
18182,171782,1.0
18183,18184,6e-06
18183,25863,1.0
18183,33543,1.0
18183,41223,1.0
18183,48903,1.0
18183,56583,1.0
18183,64263,1.0
18183,71943,1.0
18183,79623,1.0
18183,87303,1.0
18183,94983,1.0
18183,102663,1.0
18183,110343,1.0
18183,118023,1.0
18183,125703,1.0
18183,133383,1.0
18183,141063,1.0
18183,148743,1.0
18183,156423,1.0
18183,164103,1.0
18183,171783,1.0
18184,18185,6e-06
18184,25864,1.0
18184,33544,1.0
18184,41224,1.0
18184,48904,1.0
18184,56584,1.0
18184,64264,1.0
18184,71944,1.0
18184,79624,1.0
18184,87304,1.0
18184,94984,1.0
18184,102664,1.0
18184,110344,1.0
18184,118024,1.0
18184,125704,1.0
18184,133384,1.0
18184,141064,1.0
18184,148744,1.0
18184,156424,1.0
18184,164104,1.0
18184,171784,1.0
18185,25865,1.0
18185,33545,1.0
18185,41225,1.0
18185,48905,1.0
18185,56585,1.0
18185,64265,1.0
18185,71945,1.0
18185,79625,1.0
18185,87305,1.0
18185,94985,1.0
18185,102665,1.0
18185,110345,1.0
18185,118025,1.0
18185,125705,1.0
18185,133385,1.0
18185,141065,1.0
18185,148745,1.0
18185,156425,1.0
18185,164105,1.0
18185,171785,1.0
18186,25866,1.0
18186,33546,1.0
18186,41226,1.0
18186,48906,1.0
18186,56586,1.0
18186,64266,1.0
18186,71946,1.0
18186,79626,1.0
18186,87306,1.0
18186,94986,1.0
18186,102666,1.0
18186,110346,1.0
18186,118026,1.0
18186,125706,1.0
18186,133386,1.0
18186,141066,1.0
18186,148746,1.0
18186,156426,1.0
18186,164106,1.0
18186,171786,1.0
18187,25867,1.0
18187,33547,1.0
18187,41227,1.0
18187,48907,1.0
18187,56587,1.0
18187,64267,1.0
18187,71947,1.0
18187,79627,1.0
18187,87307,1.0
18187,94987,1.0
18187,102667,1.0
18187,110347,1.0
18187,118027,1.0
18187,125707,1.0
18187,133387,1.0
18187,141067,1.0
18187,148747,1.0
18187,156427,1.0
18187,164107,1.0
18187,171787,1.0
18188,25868,1.0
18188,33548,1.0
18188,41228,1.0
18188,48908,1.0
18188,56588,1.0
18188,64268,1.0
18188,71948,1.0
18188,79628,1.0
18188,87308,1.0
18188,94988,1.0
18188,102668,1.0
18188,110348,1.0
18188,118028,1.0
18188,125708,1.0
18188,133388,1.0
18188,141068,1.0
18188,148748,1.0
18188,156428,1.0
18188,164108,1.0
18188,171788,1.0
18189,25869,1.0
18189,33549,1.0
18189,41229,1.0
18189,48909,1.0
18189,56589,1.0
18189,64269,1.0
18189,71949,1.0
18189,79629,1.0
18189,87309,1.0
18189,94989,1.0
18189,102669,1.0
18189,110349,1.0
18189,118029,1.0
18189,125709,1.0
18189,133389,1.0
18189,141069,1.0
18189,148749,1.0
18189,156429,1.0
18189,164109,1.0
18189,171789,1.0
18190,25870,1.0
18190,33550,1.0
18190,41230,1.0
18190,48910,1.0
18190,56590,1.0
18190,64270,1.0
18190,71950,1.0
18190,79630,1.0
18190,87310,1.0
18190,94990,1.0
18190,102670,1.0
18190,110350,1.0
18190,118030,1.0
18190,125710,1.0
18190,133390,1.0
18190,141070,1.0
18190,148750,1.0
18190,156430,1.0
18190,164110,1.0
18190,171790,1.0
18191,25871,1.0
18191,33551,1.0
18191,41231,1.0
18191,48911,1.0
18191,56591,1.0
18191,64271,1.0
18191,71951,1.0
18191,79631,1.0
18191,87311,1.0
18191,94991,1.0
18191,102671,1.0
18191,110351,1.0
18191,118031,1.0
18191,125711,1.0
18191,133391,1.0
18191,141071,1.0
18191,148751,1.0
18191,156431,1.0
18191,164111,1.0
18191,171791,1.0
18192,25872,1.0
18192,33552,1.0
18192,41232,1.0
18192,48912,1.0
18192,56592,1.0
18192,64272,1.0
18192,71952,1.0
18192,79632,1.0
18192,87312,1.0
18192,94992,1.0
18192,102672,1.0
18192,110352,1.0
18192,118032,1.0
18192,125712,1.0
18192,133392,1.0
18192,141072,1.0
18192,148752,1.0
18192,156432,1.0
18192,164112,1.0
18192,171792,1.0
18193,25873,1.0
18193,33553,1.0
18193,41233,1.0
18193,48913,1.0
18193,56593,1.0
18193,64273,1.0
18193,71953,1.0
18193,79633,1.0
18193,87313,1.0
18193,94993,1.0
18193,102673,1.0
18193,110353,1.0
18193,118033,1.0
18193,125713,1.0
18193,133393,1.0
18193,141073,1.0
18193,148753,1.0
18193,156433,1.0
18193,164113,1.0
18193,171793,1.0
18194,25874,1.0
18194,33554,1.0
18194,41234,1.0
18194,48914,1.0
18194,56594,1.0
18194,64274,1.0
18194,71954,1.0
18194,79634,1.0
18194,87314,1.0
18194,94994,1.0
18194,102674,1.0
18194,110354,1.0
18194,118034,1.0
18194,125714,1.0
18194,133394,1.0
18194,141074,1.0
18194,148754,1.0
18194,156434,1.0
18194,164114,1.0
18194,171794,1.0
18195,25875,1.0
18195,33555,1.0
18195,41235,1.0
18195,48915,1.0
18195,56595,1.0
18195,64275,1.0
18195,71955,1.0
18195,79635,1.0
18195,87315,1.0
18195,94995,1.0
18195,102675,1.0
18195,110355,1.0
18195,118035,1.0
18195,125715,1.0
18195,133395,1.0
18195,141075,1.0
18195,148755,1.0
18195,156435,1.0
18195,164115,1.0
18195,171795,1.0
18196,25876,1.0
18196,33556,1.0
18196,41236,1.0
18196,48916,1.0
18196,56596,1.0
18196,64276,1.0
18196,71956,1.0
18196,79636,1.0
18196,87316,1.0
18196,94996,1.0
18196,102676,1.0
18196,110356,1.0
18196,118036,1.0
18196,125716,1.0
18196,133396,1.0
18196,141076,1.0
18196,148756,1.0
18196,156436,1.0
18196,164116,1.0
18196,171796,1.0
18197,25877,1.0
18197,33557,1.0
18197,41237,1.0
18197,48917,1.0
18197,56597,1.0
18197,64277,1.0
18197,71957,1.0
18197,79637,1.0
18197,87317,1.0
18197,94997,1.0
18197,102677,1.0
18197,110357,1.0
18197,118037,1.0
18197,125717,1.0
18197,133397,1.0
18197,141077,1.0
18197,148757,1.0
18197,156437,1.0
18197,164117,1.0
18197,171797,1.0
18198,25878,1.0
18198,33558,1.0
18198,41238,1.0
18198,48918,1.0
18198,56598,1.0
18198,64278,1.0
18198,71958,1.0
18198,79638,1.0
18198,87318,1.0
18198,94998,1.0
18198,102678,1.0
18198,110358,1.0
18198,118038,1.0
18198,125718,1.0
18198,133398,1.0
18198,141078,1.0
18198,148758,1.0
18198,156438,1.0
18198,164118,1.0
18198,171798,1.0
18199,25879,1.0
18199,33559,1.0
18199,41239,1.0
18199,48919,1.0
18199,56599,1.0
18199,64279,1.0
18199,71959,1.0
18199,79639,1.0
18199,87319,1.0
18199,94999,1.0
18199,102679,1.0
18199,110359,1.0
18199,118039,1.0
18199,125719,1.0
18199,133399,1.0
18199,141079,1.0
18199,148759,1.0
18199,156439,1.0
18199,164119,1.0
18199,171799,1.0
18200,25880,1.0
18200,33560,1.0
18200,41240,1.0
18200,48920,1.0
18200,56600,1.0
18200,64280,1.0
18200,71960,1.0
18200,79640,1.0
18200,87320,1.0
18200,95000,1.0
18200,102680,1.0
18200,110360,1.0
18200,118040,1.0
18200,125720,1.0
18200,133400,1.0
18200,141080,1.0
18200,148760,1.0
18200,156440,1.0
18200,164120,1.0
18200,171800,1.0
18201,25881,1.0
18201,33561,1.0
18201,41241,1.0
18201,48921,1.0
18201,56601,1.0
18201,64281,1.0
18201,71961,1.0
18201,79641,1.0
18201,87321,1.0
18201,95001,1.0
18201,102681,1.0
18201,110361,1.0
18201,118041,1.0
18201,125721,1.0
18201,133401,1.0
18201,141081,1.0
18201,148761,1.0
18201,156441,1.0
18201,164121,1.0
18201,171801,1.0
18202,25882,1.0
18202,33562,1.0
18202,41242,1.0
18202,48922,1.0
18202,56602,1.0
18202,64282,1.0
18202,71962,1.0
18202,79642,1.0
18202,87322,1.0
18202,95002,1.0
18202,102682,1.0
18202,110362,1.0
18202,118042,1.0
18202,125722,1.0
18202,133402,1.0
18202,141082,1.0
18202,148762,1.0
18202,156442,1.0
18202,164122,1.0
18202,171802,1.0
18203,25883,1.0
18203,33563,1.0
18203,41243,1.0
18203,48923,1.0
18203,56603,1.0
18203,64283,1.0
18203,71963,1.0
18203,79643,1.0
18203,87323,1.0
18203,95003,1.0
18203,102683,1.0
18203,110363,1.0
18203,118043,1.0
18203,125723,1.0
18203,133403,1.0
18203,141083,1.0
18203,148763,1.0
18203,156443,1.0
18203,164123,1.0
18203,171803,1.0
18204,25884,1.0
18204,33564,1.0
18204,41244,1.0
18204,48924,1.0
18204,56604,1.0
18204,64284,1.0
18204,71964,1.0
18204,79644,1.0
18204,87324,1.0
18204,95004,1.0
18204,102684,1.0
18204,110364,1.0
18204,118044,1.0
18204,125724,1.0
18204,133404,1.0
18204,141084,1.0
18204,148764,1.0
18204,156444,1.0
18204,164124,1.0
18204,171804,1.0
18205,25885,1.0
18205,33565,1.0
18205,41245,1.0
18205,48925,1.0
18205,56605,1.0
18205,64285,1.0
18205,71965,1.0
18205,79645,1.0
18205,87325,1.0
18205,95005,1.0
18205,102685,1.0
18205,110365,1.0
18205,118045,1.0
18205,125725,1.0
18205,133405,1.0
18205,141085,1.0
18205,148765,1.0
18205,156445,1.0
18205,164125,1.0
18205,171805,1.0
18206,25886,1.0
18206,33566,1.0
18206,41246,1.0
18206,48926,1.0
18206,56606,1.0
18206,64286,1.0
18206,71966,1.0
18206,79646,1.0
18206,87326,1.0
18206,95006,1.0
18206,102686,1.0
18206,110366,1.0
18206,118046,1.0
18206,125726,1.0
18206,133406,1.0
18206,141086,1.0
18206,148766,1.0
18206,156446,1.0
18206,164126,1.0
18206,171806,1.0
18207,25887,1.0
18207,33567,1.0
18207,41247,1.0
18207,48927,1.0
18207,56607,1.0
18207,64287,1.0
18207,71967,1.0
18207,79647,1.0
18207,87327,1.0
18207,95007,1.0
18207,102687,1.0
18207,110367,1.0
18207,118047,1.0
18207,125727,1.0
18207,133407,1.0
18207,141087,1.0
18207,148767,1.0
18207,156447,1.0
18207,164127,1.0
18207,171807,1.0
18208,25888,1.0
18208,33568,1.0
18208,41248,1.0
18208,48928,1.0
18208,56608,1.0
18208,64288,1.0
18208,71968,1.0
18208,79648,1.0
18208,87328,1.0
18208,95008,1.0
18208,102688,1.0
18208,110368,1.0
18208,118048,1.0
18208,125728,1.0
18208,133408,1.0
18208,141088,1.0
18208,148768,1.0
18208,156448,1.0
18208,164128,1.0
18208,171808,1.0
18209,25889,1.0
18209,33569,1.0
18209,41249,1.0
18209,48929,1.0
18209,56609,1.0
18209,64289,1.0
18209,71969,1.0
18209,79649,1.0
18209,87329,1.0
18209,95009,1.0
18209,102689,1.0
18209,110369,1.0
18209,118049,1.0
18209,125729,1.0
18209,133409,1.0
18209,141089,1.0
18209,148769,1.0
18209,156449,1.0
18209,164129,1.0
18209,171809,1.0
18210,25890,1.0
18210,33570,1.0
18210,41250,1.0
18210,48930,1.0
18210,56610,1.0
18210,64290,1.0
18210,71970,1.0
18210,79650,1.0
18210,87330,1.0
18210,95010,1.0
18210,102690,1.0
18210,110370,1.0
18210,118050,1.0
18210,125730,1.0
18210,133410,1.0
18210,141090,1.0
18210,148770,1.0
18210,156450,1.0
18210,164130,1.0
18210,171810,1.0
18211,25891,1.0
18211,33571,1.0
18211,41251,1.0
18211,48931,1.0
18211,56611,1.0
18211,64291,1.0
18211,71971,1.0
18211,79651,1.0
18211,87331,1.0
18211,95011,1.0
18211,102691,1.0
18211,110371,1.0
18211,118051,1.0
18211,125731,1.0
18211,133411,1.0
18211,141091,1.0
18211,148771,1.0
18211,156451,1.0
18211,164131,1.0
18211,171811,1.0
18212,25892,1.0
18212,33572,1.0
18212,41252,1.0
18212,48932,1.0
18212,56612,1.0
18212,64292,1.0
18212,71972,1.0
18212,79652,1.0
18212,87332,1.0
18212,95012,1.0
18212,102692,1.0
18212,110372,1.0
18212,118052,1.0
18212,125732,1.0
18212,133412,1.0
18212,141092,1.0
18212,148772,1.0
18212,156452,1.0
18212,164132,1.0
18212,171812,1.0
18213,25893,1.0
18213,33573,1.0
18213,41253,1.0
18213,48933,1.0
18213,56613,1.0
18213,64293,1.0
18213,71973,1.0
18213,79653,1.0
18213,87333,1.0
18213,95013,1.0
18213,102693,1.0
18213,110373,1.0
18213,118053,1.0
18213,125733,1.0
18213,133413,1.0
18213,141093,1.0
18213,148773,1.0
18213,156453,1.0
18213,164133,1.0
18213,171813,1.0
18214,25894,1.0
18214,33574,1.0
18214,41254,1.0
18214,48934,1.0
18214,56614,1.0
18214,64294,1.0
18214,71974,1.0
18214,79654,1.0
18214,87334,1.0
18214,95014,1.0
18214,102694,1.0
18214,110374,1.0
18214,118054,1.0
18214,125734,1.0
18214,133414,1.0
18214,141094,1.0
18214,148774,1.0
18214,156454,1.0
18214,164134,1.0
18214,171814,1.0
18215,25895,1.0
18215,33575,1.0
18215,41255,1.0
18215,48935,1.0
18215,56615,1.0
18215,64295,1.0
18215,71975,1.0
18215,79655,1.0
18215,87335,1.0
18215,95015,1.0
18215,102695,1.0
18215,110375,1.0
18215,118055,1.0
18215,125735,1.0
18215,133415,1.0
18215,141095,1.0
18215,148775,1.0
18215,156455,1.0
18215,164135,1.0
18215,171815,1.0
18216,25896,1.0
18216,33576,1.0
18216,41256,1.0
18216,48936,1.0
18216,56616,1.0
18216,64296,1.0
18216,71976,1.0
18216,79656,1.0
18216,87336,1.0
18216,95016,1.0
18216,102696,1.0
18216,110376,1.0
18216,118056,1.0
18216,125736,1.0
18216,133416,1.0
18216,141096,1.0
18216,148776,1.0
18216,156456,1.0
18216,164136,1.0
18216,171816,1.0
18217,25897,1.0
18217,33577,1.0
18217,41257,1.0
18217,48937,1.0
18217,56617,1.0
18217,64297,1.0
18217,71977,1.0
18217,79657,1.0
18217,87337,1.0
18217,95017,1.0
18217,102697,1.0
18217,110377,1.0
18217,118057,1.0
18217,125737,1.0
18217,133417,1.0
18217,141097,1.0
18217,148777,1.0
18217,156457,1.0
18217,164137,1.0
18217,171817,1.0
18218,25898,1.0
18218,33578,1.0
18218,41258,1.0
18218,48938,1.0
18218,56618,1.0
18218,64298,1.0
18218,71978,1.0
18218,79658,1.0
18218,87338,1.0
18218,95018,1.0
18218,102698,1.0
18218,110378,1.0
18218,118058,1.0
18218,125738,1.0
18218,133418,1.0
18218,141098,1.0
18218,148778,1.0
18218,156458,1.0
18218,164138,1.0
18218,171818,1.0
18219,25899,1.0
18219,33579,1.0
18219,41259,1.0
18219,48939,1.0
18219,56619,1.0
18219,64299,1.0
18219,71979,1.0
18219,79659,1.0
18219,87339,1.0
18219,95019,1.0
18219,102699,1.0
18219,110379,1.0
18219,118059,1.0
18219,125739,1.0
18219,133419,1.0
18219,141099,1.0
18219,148779,1.0
18219,156459,1.0
18219,164139,1.0
18219,171819,1.0
18220,25900,1.0
18220,33580,1.0
18220,41260,1.0
18220,48940,1.0
18220,56620,1.0
18220,64300,1.0
18220,71980,1.0
18220,79660,1.0
18220,87340,1.0
18220,95020,1.0
18220,102700,1.0
18220,110380,1.0
18220,118060,1.0
18220,125740,1.0
18220,133420,1.0
18220,141100,1.0
18220,148780,1.0
18220,156460,1.0
18220,164140,1.0
18220,171820,1.0
18221,25901,1.0
18221,33581,1.0
18221,41261,1.0
18221,48941,1.0
18221,56621,1.0
18221,64301,1.0
18221,71981,1.0
18221,79661,1.0
18221,87341,1.0
18221,95021,1.0
18221,102701,1.0
18221,110381,1.0
18221,118061,1.0
18221,125741,1.0
18221,133421,1.0
18221,141101,1.0
18221,148781,1.0
18221,156461,1.0
18221,164141,1.0
18221,171821,1.0
18222,25902,1.0
18222,33582,1.0
18222,41262,1.0
18222,48942,1.0
18222,56622,1.0
18222,64302,1.0
18222,71982,1.0
18222,79662,1.0
18222,87342,1.0
18222,95022,1.0
18222,102702,1.0
18222,110382,1.0
18222,118062,1.0
18222,125742,1.0
18222,133422,1.0
18222,141102,1.0
18222,148782,1.0
18222,156462,1.0
18222,164142,1.0
18222,171822,1.0
18223,25903,1.0
18223,33583,1.0
18223,41263,1.0
18223,48943,1.0
18223,56623,1.0
18223,64303,1.0
18223,71983,1.0
18223,79663,1.0
18223,87343,1.0
18223,95023,1.0
18223,102703,1.0
18223,110383,1.0
18223,118063,1.0
18223,125743,1.0
18223,133423,1.0
18223,141103,1.0
18223,148783,1.0
18223,156463,1.0
18223,164143,1.0
18223,171823,1.0
18224,25904,1.0
18224,33584,1.0
18224,41264,1.0
18224,48944,1.0
18224,56624,1.0
18224,64304,1.0
18224,71984,1.0
18224,79664,1.0
18224,87344,1.0
18224,95024,1.0
18224,102704,1.0
18224,110384,1.0
18224,118064,1.0
18224,125744,1.0
18224,133424,1.0
18224,141104,1.0
18224,148784,1.0
18224,156464,1.0
18224,164144,1.0
18224,171824,1.0
18225,25905,1.0
18225,33585,1.0
18225,41265,1.0
18225,48945,1.0
18225,56625,1.0
18225,64305,1.0
18225,71985,1.0
18225,79665,1.0
18225,87345,1.0
18225,95025,1.0
18225,102705,1.0
18225,110385,1.0
18225,118065,1.0
18225,125745,1.0
18225,133425,1.0
18225,141105,1.0
18225,148785,1.0
18225,156465,1.0
18225,164145,1.0
18225,171825,1.0
18226,25906,1.0
18226,33586,1.0
18226,41266,1.0
18226,48946,1.0
18226,56626,1.0
18226,64306,1.0
18226,71986,1.0
18226,79666,1.0
18226,87346,1.0
18226,95026,1.0
18226,102706,1.0
18226,110386,1.0
18226,118066,1.0
18226,125746,1.0
18226,133426,1.0
18226,141106,1.0
18226,148786,1.0
18226,156466,1.0
18226,164146,1.0
18226,171826,1.0
18227,25907,1.0
18227,33587,1.0
18227,41267,1.0
18227,48947,1.0
18227,56627,1.0
18227,64307,1.0
18227,71987,1.0
18227,79667,1.0
18227,87347,1.0
18227,95027,1.0
18227,102707,1.0
18227,110387,1.0
18227,118067,1.0
18227,125747,1.0
18227,133427,1.0
18227,141107,1.0
18227,148787,1.0
18227,156467,1.0
18227,164147,1.0
18227,171827,1.0
18228,25908,1.0
18228,33588,1.0
18228,41268,1.0
18228,48948,1.0
18228,56628,1.0
18228,64308,1.0
18228,71988,1.0
18228,79668,1.0
18228,87348,1.0
18228,95028,1.0
18228,102708,1.0
18228,110388,1.0
18228,118068,1.0
18228,125748,1.0
18228,133428,1.0
18228,141108,1.0
18228,148788,1.0
18228,156468,1.0
18228,164148,1.0
18228,171828,1.0
18229,25909,1.0
18229,33589,1.0
18229,41269,1.0
18229,48949,1.0
18229,56629,1.0
18229,64309,1.0
18229,71989,1.0
18229,79669,1.0
18229,87349,1.0
18229,95029,1.0
18229,102709,1.0
18229,110389,1.0
18229,118069,1.0
18229,125749,1.0
18229,133429,1.0
18229,141109,1.0
18229,148789,1.0
18229,156469,1.0
18229,164149,1.0
18229,171829,1.0
18230,25910,1.0
18230,33590,1.0
18230,41270,1.0
18230,48950,1.0
18230,56630,1.0
18230,64310,1.0
18230,71990,1.0
18230,79670,1.0
18230,87350,1.0
18230,95030,1.0
18230,102710,1.0
18230,110390,1.0
18230,118070,1.0
18230,125750,1.0
18230,133430,1.0
18230,141110,1.0
18230,148790,1.0
18230,156470,1.0
18230,164150,1.0
18230,171830,1.0
18231,25911,1.0
18231,33591,1.0
18231,41271,1.0
18231,48951,1.0
18231,56631,1.0
18231,64311,1.0
18231,71991,1.0
18231,79671,1.0
18231,87351,1.0
18231,95031,1.0
18231,102711,1.0
18231,110391,1.0
18231,118071,1.0
18231,125751,1.0
18231,133431,1.0
18231,141111,1.0
18231,148791,1.0
18231,156471,1.0
18231,164151,1.0
18231,171831,1.0
18232,25912,1.0
18232,33592,1.0
18232,41272,1.0
18232,48952,1.0
18232,56632,1.0
18232,64312,1.0
18232,71992,1.0
18232,79672,1.0
18232,87352,1.0
18232,95032,1.0
18232,102712,1.0
18232,110392,1.0
18232,118072,1.0
18232,125752,1.0
18232,133432,1.0
18232,141112,1.0
18232,148792,1.0
18232,156472,1.0
18232,164152,1.0
18232,171832,1.0
18233,25913,1.0
18233,33593,1.0
18233,41273,1.0
18233,48953,1.0
18233,56633,1.0
18233,64313,1.0
18233,71993,1.0
18233,79673,1.0
18233,87353,1.0
18233,95033,1.0
18233,102713,1.0
18233,110393,1.0
18233,118073,1.0
18233,125753,1.0
18233,133433,1.0
18233,141113,1.0
18233,148793,1.0
18233,156473,1.0
18233,164153,1.0
18233,171833,1.0
18234,25914,1.0
18234,33594,1.0
18234,41274,1.0
18234,48954,1.0
18234,56634,1.0
18234,64314,1.0
18234,71994,1.0
18234,79674,1.0
18234,87354,1.0
18234,95034,1.0
18234,102714,1.0
18234,110394,1.0
18234,118074,1.0
18234,125754,1.0
18234,133434,1.0
18234,141114,1.0
18234,148794,1.0
18234,156474,1.0
18234,164154,1.0
18234,171834,1.0
18235,25915,1.0
18235,33595,1.0
18235,41275,1.0
18235,48955,1.0
18235,56635,1.0
18235,64315,1.0
18235,71995,1.0
18235,79675,1.0
18235,87355,1.0
18235,95035,1.0
18235,102715,1.0
18235,110395,1.0
18235,118075,1.0
18235,125755,1.0
18235,133435,1.0
18235,141115,1.0
18235,148795,1.0
18235,156475,1.0
18235,164155,1.0
18235,171835,1.0
18236,25916,1.0
18236,33596,1.0
18236,41276,1.0
18236,48956,1.0
18236,56636,1.0
18236,64316,1.0
18236,71996,1.0
18236,79676,1.0
18236,87356,1.0
18236,95036,1.0
18236,102716,1.0
18236,110396,1.0
18236,118076,1.0
18236,125756,1.0
18236,133436,1.0
18236,141116,1.0
18236,148796,1.0
18236,156476,1.0
18236,164156,1.0
18236,171836,1.0
18237,25917,1.0
18237,33597,1.0
18237,41277,1.0
18237,48957,1.0
18237,56637,1.0
18237,64317,1.0
18237,71997,1.0
18237,79677,1.0
18237,87357,1.0
18237,95037,1.0
18237,102717,1.0
18237,110397,1.0
18237,118077,1.0
18237,125757,1.0
18237,133437,1.0
18237,141117,1.0
18237,148797,1.0
18237,156477,1.0
18237,164157,1.0
18237,171837,1.0
18238,25918,1.0
18238,33598,1.0
18238,41278,1.0
18238,48958,1.0
18238,56638,1.0
18238,64318,1.0
18238,71998,1.0
18238,79678,1.0
18238,87358,1.0
18238,95038,1.0
18238,102718,1.0
18238,110398,1.0
18238,118078,1.0
18238,125758,1.0
18238,133438,1.0
18238,141118,1.0
18238,148798,1.0
18238,156478,1.0
18238,164158,1.0
18238,171838,1.0
18239,25919,1.0
18239,33599,1.0
18239,41279,1.0
18239,48959,1.0
18239,56639,1.0
18239,64319,1.0
18239,71999,1.0
18239,79679,1.0
18239,87359,1.0
18239,95039,1.0
18239,102719,1.0
18239,110399,1.0
18239,118079,1.0
18239,125759,1.0
18239,133439,1.0
18239,141119,1.0
18239,148799,1.0
18239,156479,1.0
18239,164159,1.0
18239,171839,1.0
18240,25920,1.0
18240,33600,1.0
18240,41280,1.0
18240,48960,1.0
18240,56640,1.0
18240,64320,1.0
18240,72000,1.0
18240,79680,1.0
18240,87360,1.0
18240,95040,1.0
18240,102720,1.0
18240,110400,1.0
18240,118080,1.0
18240,125760,1.0
18240,133440,1.0
18240,141120,1.0
18240,148800,1.0
18240,156480,1.0
18240,164160,1.0
