source,target,weight
6407,152327,1.0
6407,160007,1.0
6407,167687,1.0
6407,175367,1.0
6408,14088,1.0
6408,21768,1.0
6408,29448,1.0
6408,37128,1.0
6408,44808,1.0
6408,52488,1.0
6408,60168,1.0
6408,67848,1.0
6408,75528,1.0
6408,83208,1.0
6408,90888,1.0
6408,98568,1.0
6408,106248,1.0
6408,113928,1.0
6408,121608,1.0
6408,129288,1.0
6408,136968,1.0
6408,144648,1.0
6408,152328,1.0
6408,160008,1.0
6408,167688,1.0
6408,175368,1.0
6409,14089,1.0
6409,21769,1.0
6409,29449,1.0
6409,37129,1.0
6409,44809,1.0
6409,52489,1.0
6409,60169,1.0
6409,67849,1.0
6409,75529,1.0
6409,83209,1.0
6409,90889,1.0
6409,98569,1.0
6409,106249,1.0
6409,113929,1.0
6409,121609,1.0
6409,129289,1.0
6409,136969,1.0
6409,144649,1.0
6409,152329,1.0
6409,160009,1.0
6409,167689,1.0
6409,175369,1.0
6410,14090,1.0
6410,21770,1.0
6410,29450,1.0
6410,37130,1.0
6410,44810,1.0
6410,52490,1.0
6410,60170,1.0
6410,67850,1.0
6410,75530,1.0
6410,83210,1.0
6410,90890,1.0
6410,98570,1.0
6410,106250,1.0
6410,113930,1.0
6410,121610,1.0
6410,129290,1.0
6410,136970,1.0
6410,144650,1.0
6410,152330,1.0
6410,160010,1.0
6410,167690,1.0
6410,175370,1.0
6411,14091,1.0
6411,21771,1.0
6411,29451,1.0
6411,37131,1.0
6411,44811,1.0
6411,52491,1.0
6411,60171,1.0
6411,67851,1.0
6411,75531,1.0
6411,83211,1.0
6411,90891,1.0
6411,98571,1.0
6411,106251,1.0
6411,113931,1.0
6411,121611,1.0
6411,129291,1.0
6411,136971,1.0
6411,144651,1.0
6411,152331,1.0
6411,160011,1.0
6411,167691,1.0
6411,175371,1.0
6412,14092,1.0
6412,21772,1.0
6412,29452,1.0
6412,37132,1.0
6412,44812,1.0
6412,52492,1.0
6412,60172,1.0
6412,67852,1.0
6412,75532,1.0
6412,83212,1.0
6412,90892,1.0
6412,98572,1.0
6412,106252,1.0
6412,113932,1.0
6412,121612,1.0
6412,129292,1.0
6412,136972,1.0
6412,144652,1.0
6412,152332,1.0
6412,160012,1.0
6412,167692,1.0
6412,175372,1.0
6413,14093,1.0
6413,21773,1.0
6413,29453,1.0
6413,37133,1.0
6413,44813,1.0
6413,52493,1.0
6413,60173,1.0
6413,67853,1.0
6413,75533,1.0
6413,83213,1.0
6413,90893,1.0
6413,98573,1.0
6413,106253,1.0
6413,113933,1.0
6413,121613,1.0
6413,129293,1.0
6413,136973,1.0
6413,144653,1.0
6413,152333,1.0
6413,160013,1.0
6413,167693,1.0
6413,175373,1.0
6414,14094,1.0
6414,21774,1.0
6414,29454,1.0
6414,37134,1.0
6414,44814,1.0
6414,52494,1.0
6414,60174,1.0
6414,67854,1.0
6414,75534,1.0
6414,83214,1.0
6414,90894,1.0
6414,98574,1.0
6414,106254,1.0
6414,113934,1.0
6414,121614,1.0
6414,129294,1.0
6414,136974,1.0
6414,144654,1.0
6414,152334,1.0
6414,160014,1.0
6414,167694,1.0
6414,175374,1.0
6415,14095,1.0
6415,21775,1.0
6415,29455,1.0
6415,37135,1.0
6415,44815,1.0
6415,52495,1.0
6415,60175,1.0
6415,67855,1.0
6415,75535,1.0
6415,83215,1.0
6415,90895,1.0
6415,98575,1.0
6415,106255,1.0
6415,113935,1.0
6415,121615,1.0
6415,129295,1.0
6415,136975,1.0
6415,144655,1.0
6415,152335,1.0
6415,160015,1.0
6415,167695,1.0
6415,175375,1.0
6416,14096,1.0
6416,21776,1.0
6416,29456,1.0
6416,37136,1.0
6416,44816,1.0
6416,52496,1.0
6416,60176,1.0
6416,67856,1.0
6416,75536,1.0
6416,83216,1.0
6416,90896,1.0
6416,98576,1.0
6416,106256,1.0
6416,113936,1.0
6416,121616,1.0
6416,129296,1.0
6416,136976,1.0
6416,144656,1.0
6416,152336,1.0
6416,160016,1.0
6416,167696,1.0
6416,175376,1.0
6417,14097,1.0
6417,21777,1.0
6417,29457,1.0
6417,37137,1.0
6417,44817,1.0
6417,52497,1.0
6417,60177,1.0
6417,67857,1.0
6417,75537,1.0
6417,83217,1.0
6417,90897,1.0
6417,98577,1.0
6417,106257,1.0
6417,113937,1.0
6417,121617,1.0
6417,129297,1.0
6417,136977,1.0
6417,144657,1.0
6417,152337,1.0
6417,160017,1.0
6417,167697,1.0
6417,175377,1.0
6418,14098,1.0
6418,21778,1.0
6418,29458,1.0
6418,37138,1.0
6418,44818,1.0
6418,52498,1.0
6418,60178,1.0
6418,67858,1.0
6418,75538,1.0
6418,83218,1.0
6418,90898,1.0
6418,98578,1.0
6418,106258,1.0
6418,113938,1.0
6418,121618,1.0
6418,129298,1.0
6418,136978,1.0
6418,144658,1.0
6418,152338,1.0
6418,160018,1.0
6418,167698,1.0
6418,175378,1.0
6419,14099,1.0
6419,21779,1.0
6419,29459,1.0
6419,37139,1.0
6419,44819,1.0
6419,52499,1.0
6419,60179,1.0
6419,67859,1.0
6419,75539,1.0
6419,83219,1.0
6419,90899,1.0
6419,98579,1.0
6419,106259,1.0
6419,113939,1.0
6419,121619,1.0
6419,129299,1.0
6419,136979,1.0
6419,144659,1.0
6419,152339,1.0
6419,160019,1.0
6419,167699,1.0
6419,175379,1.0
6420,14100,1.0
6420,21780,1.0
6420,29460,1.0
6420,37140,1.0
6420,44820,1.0
6420,52500,1.0
6420,60180,1.0
6420,67860,1.0
6420,75540,1.0
6420,83220,1.0
6420,90900,1.0
6420,98580,1.0
6420,106260,1.0
6420,113940,1.0
6420,121620,1.0
6420,129300,1.0
6420,136980,1.0
6420,144660,1.0
6420,152340,1.0
6420,160020,1.0
6420,167700,1.0
6420,175380,1.0
6421,14101,1.0
6421,21781,1.0
6421,29461,1.0
6421,37141,1.0
6421,44821,1.0
6421,52501,1.0
6421,60181,1.0
6421,67861,1.0
6421,75541,1.0
6421,83221,1.0
6421,90901,1.0
6421,98581,1.0
6421,106261,1.0
6421,113941,1.0
6421,121621,1.0
6421,129301,1.0
6421,136981,1.0
6421,144661,1.0
6421,152341,1.0
6421,160021,1.0
6421,167701,1.0
6421,175381,1.0
6422,14102,1.0
6422,21782,1.0
6422,29462,1.0
6422,37142,1.0
6422,44822,1.0
6422,52502,1.0
6422,60182,1.0
6422,67862,1.0
6422,75542,1.0
6422,83222,1.0
6422,90902,1.0
6422,98582,1.0
6422,106262,1.0
6422,113942,1.0
6422,121622,1.0
6422,129302,1.0
6422,136982,1.0
6422,144662,1.0
6422,152342,1.0
6422,160022,1.0
6422,167702,1.0
6422,175382,1.0
6423,14103,1.0
6423,21783,1.0
6423,29463,1.0
6423,37143,1.0
6423,44823,1.0
6423,52503,1.0
6423,60183,1.0
6423,67863,1.0
6423,75543,1.0
6423,83223,1.0
6423,90903,1.0
6423,98583,1.0
6423,106263,1.0
6423,113943,1.0
6423,121623,1.0
6423,129303,1.0
6423,136983,1.0
6423,144663,1.0
6423,152343,1.0
6423,160023,1.0
6423,167703,1.0
6423,175383,1.0
6424,14104,1.0
6424,21784,1.0
6424,29464,1.0
6424,37144,1.0
6424,44824,1.0
6424,52504,1.0
6424,60184,1.0
6424,67864,1.0
6424,75544,1.0
6424,83224,1.0
6424,90904,1.0
6424,98584,1.0
6424,106264,1.0
6424,113944,1.0
6424,121624,1.0
6424,129304,1.0
6424,136984,1.0
6424,144664,1.0
6424,152344,1.0
6424,160024,1.0
6424,167704,1.0
6424,175384,1.0
6425,14105,1.0
6425,21785,1.0
6425,29465,1.0
6425,37145,1.0
6425,44825,1.0
6425,52505,1.0
6425,60185,1.0
6425,67865,1.0
6425,75545,1.0
6425,83225,1.0
6425,90905,1.0
6425,98585,1.0
6425,106265,1.0
6425,113945,1.0
6425,121625,1.0
6425,129305,1.0
6425,136985,1.0
6425,144665,1.0
6425,152345,1.0
6425,160025,1.0
6425,167705,1.0
6425,175385,1.0
6426,14106,1.0
6426,21786,1.0
6426,29466,1.0
6426,37146,1.0
6426,44826,1.0
6426,52506,1.0
6426,60186,1.0
6426,67866,1.0
6426,75546,1.0
6426,83226,1.0
6426,90906,1.0
6426,98586,1.0
6426,106266,1.0
6426,113946,1.0
6426,121626,1.0
6426,129306,1.0
6426,136986,1.0
6426,144666,1.0
6426,152346,1.0
6426,160026,1.0
6426,167706,1.0
6426,175386,1.0
6427,14107,1.0
6427,21787,1.0
6427,29467,1.0
6427,37147,1.0
6427,44827,1.0
6427,52507,1.0
6427,60187,1.0
6427,67867,1.0
6427,75547,1.0
6427,83227,1.0
6427,90907,1.0
6427,98587,1.0
6427,106267,1.0
6427,113947,1.0
6427,121627,1.0
6427,129307,1.0
6427,136987,1.0
6427,144667,1.0
6427,152347,1.0
6427,160027,1.0
6427,167707,1.0
6427,175387,1.0
6428,14108,1.0
6428,21788,1.0
6428,29468,1.0
6428,37148,1.0
6428,44828,1.0
6428,52508,1.0
6428,60188,1.0
6428,67868,1.0
6428,75548,1.0
6428,83228,1.0
6428,90908,1.0
6428,98588,1.0
6428,106268,1.0
6428,113948,1.0
6428,121628,1.0
6428,129308,1.0
6428,136988,1.0
6428,144668,1.0
6428,152348,1.0
6428,160028,1.0
6428,167708,1.0
6428,175388,1.0
6429,14109,1.0
6429,21789,1.0
6429,29469,1.0
6429,37149,1.0
6429,44829,1.0
6429,52509,1.0
6429,60189,1.0
6429,67869,1.0
6429,75549,1.0
6429,83229,1.0
6429,90909,1.0
6429,98589,1.0
6429,106269,1.0
6429,113949,1.0
6429,121629,1.0
6429,129309,1.0
6429,136989,1.0
6429,144669,1.0
6429,152349,1.0
6429,160029,1.0
6429,167709,1.0
6429,175389,1.0
6430,14110,1.0
6430,21790,1.0
6430,29470,1.0
6430,37150,1.0
6430,44830,1.0
6430,52510,1.0
6430,60190,1.0
6430,67870,1.0
6430,75550,1.0
6430,83230,1.0
6430,90910,1.0
6430,98590,1.0
6430,106270,1.0
6430,113950,1.0
6430,121630,1.0
6430,129310,1.0
6430,136990,1.0
6430,144670,1.0
6430,152350,1.0
6430,160030,1.0
6430,167710,1.0
6430,175390,1.0
6431,14111,1.0
6431,21791,1.0
6431,29471,1.0
6431,37151,1.0
6431,44831,1.0
6431,52511,1.0
6431,60191,1.0
6431,67871,1.0
6431,75551,1.0
6431,83231,1.0
6431,90911,1.0
6431,98591,1.0
6431,106271,1.0
6431,113951,1.0
6431,121631,1.0
6431,129311,1.0
6431,136991,1.0
6431,144671,1.0
6431,152351,1.0
6431,160031,1.0
6431,167711,1.0
6431,175391,1.0
6432,14112,1.0
6432,21792,1.0
6432,29472,1.0
6432,37152,1.0
6432,44832,1.0
6432,52512,1.0
6432,60192,1.0
6432,67872,1.0
6432,75552,1.0
6432,83232,1.0
6432,90912,1.0
6432,98592,1.0
6432,106272,1.0
6432,113952,1.0
6432,121632,1.0
6432,129312,1.0
6432,136992,1.0
6432,144672,1.0
6432,152352,1.0
6432,160032,1.0
6432,167712,1.0
6432,175392,1.0
6433,14113,1.0
6433,21793,1.0
6433,29473,1.0
6433,37153,1.0
6433,44833,1.0
6433,52513,1.0
6433,60193,1.0
6433,67873,1.0
6433,75553,1.0
6433,83233,1.0
6433,90913,1.0
6433,98593,1.0
6433,106273,1.0
6433,113953,1.0
6433,121633,1.0
6433,129313,1.0
6433,136993,1.0
6433,144673,1.0
6433,152353,1.0
6433,160033,1.0
6433,167713,1.0
6433,175393,1.0
6434,14114,1.0
6434,21794,1.0
6434,29474,1.0
6434,37154,1.0
6434,44834,1.0
6434,52514,1.0
6434,60194,1.0
6434,67874,1.0
6434,75554,1.0
6434,83234,1.0
6434,90914,1.0
6434,98594,1.0
6434,106274,1.0
6434,113954,1.0
6434,121634,1.0
6434,129314,1.0
6434,136994,1.0
6434,144674,1.0
6434,152354,1.0
6434,160034,1.0
6434,167714,1.0
6434,175394,1.0
6435,14115,1.0
6435,21795,1.0
6435,29475,1.0
6435,37155,1.0
6435,44835,1.0
6435,52515,1.0
6435,60195,1.0
6435,67875,1.0
6435,75555,1.0
6435,83235,1.0
6435,90915,1.0
6435,98595,1.0
6435,106275,1.0
6435,113955,1.0
6435,121635,1.0
6435,129315,1.0
6435,136995,1.0
6435,144675,1.0
6435,152355,1.0
6435,160035,1.0
6435,167715,1.0
6435,175395,1.0
6436,14116,1.0
6436,21796,1.0
6436,29476,1.0
6436,37156,1.0
6436,44836,1.0
6436,52516,1.0
6436,60196,1.0
6436,67876,1.0
6436,75556,1.0
6436,83236,1.0
6436,90916,1.0
6436,98596,1.0
6436,106276,1.0
6436,113956,1.0
6436,121636,1.0
6436,129316,1.0
6436,136996,1.0
6436,144676,1.0
6436,152356,1.0
6436,160036,1.0
6436,167716,1.0
6436,175396,1.0
6437,14117,1.0
6437,21797,1.0
6437,29477,1.0
6437,37157,1.0
6437,44837,1.0
6437,52517,1.0
6437,60197,1.0
6437,67877,1.0
6437,75557,1.0
6437,83237,1.0
6437,90917,1.0
6437,98597,1.0
6437,106277,1.0
6437,113957,1.0
6437,121637,1.0
6437,129317,1.0
6437,136997,1.0
6437,144677,1.0
6437,152357,1.0
6437,160037,1.0
6437,167717,1.0
6437,175397,1.0
6438,14118,1.0
6438,21798,1.0
6438,29478,1.0
6438,37158,1.0
6438,44838,1.0
6438,52518,1.0
6438,60198,1.0
6438,67878,1.0
6438,75558,1.0
6438,83238,1.0
6438,90918,1.0
6438,98598,1.0
6438,106278,1.0
6438,113958,1.0
6438,121638,1.0
6438,129318,1.0
6438,136998,1.0
6438,144678,1.0
6438,152358,1.0
6438,160038,1.0
6438,167718,1.0
6438,175398,1.0
6439,14119,1.0
6439,21799,1.0
6439,29479,1.0
6439,37159,1.0
6439,44839,1.0
6439,52519,1.0
6439,60199,1.0
6439,67879,1.0
6439,75559,1.0
6439,83239,1.0
6439,90919,1.0
6439,98599,1.0
6439,106279,1.0
6439,113959,1.0
6439,121639,1.0
6439,129319,1.0
6439,136999,1.0
6439,144679,1.0
6439,152359,1.0
6439,160039,1.0
6439,167719,1.0
6439,175399,1.0
6440,14120,1.0
6440,21800,1.0
6440,29480,1.0
6440,37160,1.0
6440,44840,1.0
6440,52520,1.0
6440,60200,1.0
6440,67880,1.0
6440,75560,1.0
6440,83240,1.0
6440,90920,1.0
6440,98600,1.0
6440,106280,1.0
6440,113960,1.0
6440,121640,1.0
6440,129320,1.0
6440,137000,1.0
6440,144680,1.0
6440,152360,1.0
6440,160040,1.0
6440,167720,1.0
6440,175400,1.0
6441,14121,1.0
6441,21801,1.0
6441,29481,1.0
6441,37161,1.0
6441,44841,1.0
6441,52521,1.0
6441,60201,1.0
6441,67881,1.0
6441,75561,1.0
6441,83241,1.0
6441,90921,1.0
6441,98601,1.0
6441,106281,1.0
6441,113961,1.0
6441,121641,1.0
6441,129321,1.0
6441,137001,1.0
6441,144681,1.0
6441,152361,1.0
6441,160041,1.0
6441,167721,1.0
6441,175401,1.0
6442,14122,1.0
6442,21802,1.0
6442,29482,1.0
6442,37162,1.0
6442,44842,1.0
6442,52522,1.0
6442,60202,1.0
6442,67882,1.0
6442,75562,1.0
6442,83242,1.0
6442,90922,1.0
6442,98602,1.0
6442,106282,1.0
6442,113962,1.0
6442,121642,1.0
6442,129322,1.0
6442,137002,1.0
6442,144682,1.0
6442,152362,1.0
6442,160042,1.0
6442,167722,1.0
6442,175402,1.0
6443,14123,1.0
6443,21803,1.0
6443,29483,1.0
6443,37163,1.0
6443,44843,1.0
6443,52523,1.0
6443,60203,1.0
6443,67883,1.0
6443,75563,1.0
6443,83243,1.0
6443,90923,1.0
6443,98603,1.0
6443,106283,1.0
6443,113963,1.0
6443,121643,1.0
6443,129323,1.0
6443,137003,1.0
6443,144683,1.0
6443,152363,1.0
6443,160043,1.0
6443,167723,1.0
6443,175403,1.0
6444,14124,1.0
6444,21804,1.0
6444,29484,1.0
6444,37164,1.0
6444,44844,1.0
6444,52524,1.0
6444,60204,1.0
6444,67884,1.0
6444,75564,1.0
6444,83244,1.0
6444,90924,1.0
6444,98604,1.0
6444,106284,1.0
6444,113964,1.0
6444,121644,1.0
6444,129324,1.0
6444,137004,1.0
6444,144684,1.0
6444,152364,1.0
6444,160044,1.0
6444,167724,1.0
6444,175404,1.0
6445,14125,1.0
6445,21805,1.0
6445,29485,1.0
6445,37165,1.0
6445,44845,1.0
6445,52525,1.0
6445,60205,1.0
6445,67885,1.0
6445,75565,1.0
6445,83245,1.0
6445,90925,1.0
6445,98605,1.0
6445,106285,1.0
6445,113965,1.0
6445,121645,1.0
6445,129325,1.0
6445,137005,1.0
6445,144685,1.0
6445,152365,1.0
6445,160045,1.0
6445,167725,1.0
6445,175405,1.0
6446,14126,1.0
6446,21806,1.0
6446,29486,1.0
6446,37166,1.0
6446,44846,1.0
6446,52526,1.0
6446,60206,1.0
6446,67886,1.0
6446,75566,1.0
6446,83246,1.0
6446,90926,1.0
6446,98606,1.0
6446,106286,1.0
6446,113966,1.0
6446,121646,1.0
6446,129326,1.0
6446,137006,1.0
6446,144686,1.0
6446,152366,1.0
6446,160046,1.0
6446,167726,1.0
6446,175406,1.0
6447,14127,1.0
6447,21807,1.0
6447,29487,1.0
6447,37167,1.0
6447,44847,1.0
6447,52527,1.0
6447,60207,1.0
6447,67887,1.0
6447,75567,1.0
6447,83247,1.0
6447,90927,1.0
6447,98607,1.0
6447,106287,1.0
6447,113967,1.0
6447,121647,1.0
6447,129327,1.0
6447,137007,1.0
6447,144687,1.0
6447,152367,1.0
6447,160047,1.0
6447,167727,1.0
6447,175407,1.0
6448,14128,1.0
6448,21808,1.0
6448,29488,1.0
6448,37168,1.0
6448,44848,1.0
6448,52528,1.0
6448,60208,1.0
6448,67888,1.0
6448,75568,1.0
6448,83248,1.0
6448,90928,1.0
6448,98608,1.0
6448,106288,1.0
6448,113968,1.0
6448,121648,1.0
6448,129328,1.0
6448,137008,1.0
6448,144688,1.0
6448,152368,1.0
6448,160048,1.0
6448,167728,1.0
6448,175408,1.0
6449,14129,1.0
6449,21809,1.0
6449,29489,1.0
6449,37169,1.0
6449,44849,1.0
6449,52529,1.0
6449,60209,1.0
6449,67889,1.0
6449,75569,1.0
6449,83249,1.0
6449,90929,1.0
6449,98609,1.0
6449,106289,1.0
6449,113969,1.0
6449,121649,1.0
6449,129329,1.0
6449,137009,1.0
6449,144689,1.0
6449,152369,1.0
6449,160049,1.0
6449,167729,1.0
6449,175409,1.0
6450,14130,1.0
6450,21810,1.0
6450,29490,1.0
6450,37170,1.0
6450,44850,1.0
6450,52530,1.0
6450,60210,1.0
6450,67890,1.0
6450,75570,1.0
6450,83250,1.0
6450,90930,1.0
6450,98610,1.0
6450,106290,1.0
6450,113970,1.0
6450,121650,1.0
6450,129330,1.0
6450,137010,1.0
6450,144690,1.0
6450,152370,1.0
6450,160050,1.0
6450,167730,1.0
6450,175410,1.0
6451,14131,1.0
6451,21811,1.0
6451,29491,1.0
6451,37171,1.0
6451,44851,1.0
6451,52531,1.0
6451,60211,1.0
6451,67891,1.0
6451,75571,1.0
6451,83251,1.0
6451,90931,1.0
6451,98611,1.0
6451,106291,1.0
6451,113971,1.0
6451,121651,1.0
6451,129331,1.0
6451,137011,1.0
6451,144691,1.0
6451,152371,1.0
6451,160051,1.0
6451,167731,1.0
6451,175411,1.0
6452,14132,1.0
6452,21812,1.0
6452,29492,1.0
6452,37172,1.0
6452,44852,1.0
6452,52532,1.0
6452,60212,1.0
6452,67892,1.0
6452,75572,1.0
6452,83252,1.0
6452,90932,1.0
6452,98612,1.0
6452,106292,1.0
6452,113972,1.0
6452,121652,1.0
6452,129332,1.0
6452,137012,1.0
6452,144692,1.0
6452,152372,1.0
6452,160052,1.0
6452,167732,1.0
6452,175412,1.0
6453,14133,1.0
6453,21813,1.0
6453,29493,1.0
6453,37173,1.0
6453,44853,1.0
6453,52533,1.0
6453,60213,1.0
6453,67893,1.0
6453,75573,1.0
6453,83253,1.0
6453,90933,1.0
6453,98613,1.0
6453,106293,1.0
6453,113973,1.0
6453,121653,1.0
6453,129333,1.0
6453,137013,1.0
6453,144693,1.0
6453,152373,1.0
6453,160053,1.0
6453,167733,1.0
6453,175413,1.0
6454,14134,1.0
6454,21814,1.0
6454,29494,1.0
6454,37174,1.0
6454,44854,1.0
6454,52534,1.0
6454,60214,1.0
6454,67894,1.0
6454,75574,1.0
6454,83254,1.0
6454,90934,1.0
6454,98614,1.0
6454,106294,1.0
6454,113974,1.0
6454,121654,1.0
6454,129334,1.0
6454,137014,1.0
6454,144694,1.0
6454,152374,1.0
6454,160054,1.0
6454,167734,1.0
6454,175414,1.0
6455,14135,1.0
6455,21815,1.0
6455,29495,1.0
6455,37175,1.0
6455,44855,1.0
6455,52535,1.0
6455,60215,1.0
6455,67895,1.0
6455,75575,1.0
6455,83255,1.0
6455,90935,1.0
6455,98615,1.0
6455,106295,1.0
6455,113975,1.0
6455,121655,1.0
6455,129335,1.0
6455,137015,1.0
6455,144695,1.0
6455,152375,1.0
6455,160055,1.0
6455,167735,1.0
6455,175415,1.0
6456,14136,1.0
6456,21816,1.0
6456,29496,1.0
6456,37176,1.0
6456,44856,1.0
6456,52536,1.0
6456,60216,1.0
6456,67896,1.0
6456,75576,1.0
6456,83256,1.0
6456,90936,1.0
6456,98616,1.0
6456,106296,1.0
6456,113976,1.0
6456,121656,1.0
6456,129336,1.0
6456,137016,1.0
6456,144696,1.0
6456,152376,1.0
6456,160056,1.0
6456,167736,1.0
6456,175416,1.0
6457,14137,1.0
6457,21817,1.0
6457,29497,1.0
6457,37177,1.0
6457,44857,1.0
6457,52537,1.0
6457,60217,1.0
6457,67897,1.0
6457,75577,1.0
6457,83257,1.0
6457,90937,1.0
6457,98617,1.0
6457,106297,1.0
6457,113977,1.0
6457,121657,1.0
6457,129337,1.0
6457,137017,1.0
6457,144697,1.0
6457,152377,1.0
6457,160057,1.0
6457,167737,1.0
6457,175417,1.0
6458,14138,1.0
6458,21818,1.0
6458,29498,1.0
6458,37178,1.0
6458,44858,1.0
6458,52538,1.0
6458,60218,1.0
6458,67898,1.0
6458,75578,1.0
6458,83258,1.0
6458,90938,1.0
6458,98618,1.0
6458,106298,1.0
6458,113978,1.0
6458,121658,1.0
6458,129338,1.0
6458,137018,1.0
6458,144698,1.0
6458,152378,1.0
6458,160058,1.0
6458,167738,1.0
6458,175418,1.0
6459,14139,1.0
6459,21819,1.0
6459,29499,1.0
6459,37179,1.0
6459,44859,1.0
6459,52539,1.0
6459,60219,1.0
6459,67899,1.0
6459,75579,1.0
6459,83259,1.0
6459,90939,1.0
6459,98619,1.0
6459,106299,1.0
6459,113979,1.0
6459,121659,1.0
6459,129339,1.0
6459,137019,1.0
6459,144699,1.0
6459,152379,1.0
6459,160059,1.0
6459,167739,1.0
6459,175419,1.0
6460,14140,1.0
6460,21820,1.0
6460,29500,1.0
6460,37180,1.0
6460,44860,1.0
6460,52540,1.0
6460,60220,1.0
6460,67900,1.0
6460,75580,1.0
6460,83260,1.0
6460,90940,1.0
6460,98620,1.0
6460,106300,1.0
6460,113980,1.0
6460,121660,1.0
6460,129340,1.0
6460,137020,1.0
6460,144700,1.0
6460,152380,1.0
6460,160060,1.0
6460,167740,1.0
6460,175420,1.0
6461,14141,1.0
6461,21821,1.0
6461,29501,1.0
6461,37181,1.0
6461,44861,1.0
6461,52541,1.0
6461,60221,1.0
6461,67901,1.0
6461,75581,1.0
6461,83261,1.0
6461,90941,1.0
6461,98621,1.0
6461,106301,1.0
6461,113981,1.0
6461,121661,1.0
6461,129341,1.0
6461,137021,1.0
6461,144701,1.0
6461,152381,1.0
6461,160061,1.0
6461,167741,1.0
6461,175421,1.0
6462,6463,1.4e-05
6462,14142,1.0
6462,21822,1.0
6462,29502,1.0
6462,37182,1.0
6462,44862,1.0
6462,52542,1.0
6462,60222,1.0
6462,67902,1.0
6462,75582,1.0
6462,83262,1.0
6462,90942,1.0
6462,98622,1.0
6462,106302,1.0
6462,113982,1.0
6462,121662,1.0
6462,129342,1.0
6462,137022,1.0
6462,144702,1.0
6462,152382,1.0
6462,160062,1.0
6462,167742,1.0
6462,175422,1.0
6463,6464,1.7e-05
6463,6515,1.4e-05
6463,14143,1.0
6463,21823,1.0
6463,29503,1.0
6463,37183,1.0
6463,44863,1.0
6463,52543,1.0
6463,60223,1.0
6463,67903,1.0
6463,75583,1.0
6463,83263,1.0
6463,90943,1.0
6463,98623,1.0
6463,106303,1.0
6463,113983,1.0
6463,121663,1.0
6463,129343,1.0
6463,137023,1.0
6463,144703,1.0
6463,152383,1.0
6463,160063,1.0
6463,167743,1.0
6463,175423,1.0
6464,14144,1.0
6464,21824,1.0
6464,29504,1.0
6464,37184,1.0
6464,44864,1.0
6464,52544,1.0
6464,60224,1.0
6464,67904,1.0
6464,75584,1.0
6464,83264,1.0
6464,90944,1.0
6464,98624,1.0
6464,106304,1.0
6464,113984,1.0
6464,121664,1.0
6464,129344,1.0
6464,137024,1.0
6464,144704,1.0
6464,152384,1.0
6464,160064,1.0
6464,167744,1.0
6464,175424,1.0
6465,14145,1.0
6465,21825,1.0
6465,29505,1.0
6465,37185,1.0
6465,44865,1.0
6465,52545,1.0
6465,60225,1.0
6465,67905,1.0
6465,75585,1.0
6465,83265,1.0
6465,90945,1.0
6465,98625,1.0
6465,106305,1.0
6465,113985,1.0
6465,121665,1.0
6465,129345,1.0
6465,137025,1.0
6465,144705,1.0
6465,152385,1.0
6465,160065,1.0
6465,167745,1.0
6465,175425,1.0
6466,14146,1.0
6466,21826,1.0
6466,29506,1.0
6466,37186,1.0
6466,44866,1.0
6466,52546,1.0
6466,60226,1.0
6466,67906,1.0
6466,75586,1.0
6466,83266,1.0
6466,90946,1.0
6466,98626,1.0
6466,106306,1.0
6466,113986,1.0
6466,121666,1.0
6466,129346,1.0
6466,137026,1.0
6466,144706,1.0
6466,152386,1.0
6466,160066,1.0
6466,167746,1.0
6466,175426,1.0
6467,14147,1.0
6467,21827,1.0
6467,29507,1.0
6467,37187,1.0
6467,44867,1.0
6467,52547,1.0
6467,60227,1.0
6467,67907,1.0
6467,75587,1.0
6467,83267,1.0
6467,90947,1.0
6467,98627,1.0
6467,106307,1.0
6467,113987,1.0
6467,121667,1.0
6467,129347,1.0
6467,137027,1.0
6467,144707,1.0
6467,152387,1.0
6467,160067,1.0
6467,167747,1.0
6467,175427,1.0
6468,14148,1.0
6468,21828,1.0
6468,29508,1.0
6468,37188,1.0
6468,44868,1.0
6468,52548,1.0
6468,60228,1.0
6468,67908,1.0
6468,75588,1.0
6468,83268,1.0
6468,90948,1.0
6468,98628,1.0
6468,106308,1.0
6468,113988,1.0
6468,121668,1.0
6468,129348,1.0
6468,137028,1.0
6468,144708,1.0
6468,152388,1.0
6468,160068,1.0
6468,167748,1.0
6468,175428,1.0
6469,14149,1.0
6469,21829,1.0
6469,29509,1.0
6469,37189,1.0
6469,44869,1.0
6469,52549,1.0
6469,60229,1.0
6469,67909,1.0
6469,75589,1.0
6469,83269,1.0
6469,90949,1.0
6469,98629,1.0
6469,106309,1.0
6469,113989,1.0
6469,121669,1.0
6469,129349,1.0
6469,137029,1.0
6469,144709,1.0
6469,152389,1.0
6469,160069,1.0
6469,167749,1.0
6469,175429,1.0
6470,14150,1.0
6470,21830,1.0
6470,29510,1.0
6470,37190,1.0
6470,44870,1.0
6470,52550,1.0
6470,60230,1.0
6470,67910,1.0
6470,75590,1.0
6470,83270,1.0
6470,90950,1.0
6470,98630,1.0
6470,106310,1.0
6470,113990,1.0
6470,121670,1.0
6470,129350,1.0
6470,137030,1.0
6470,144710,1.0
6470,152390,1.0
6470,160070,1.0
6470,167750,1.0
6470,175430,1.0
6471,14151,1.0
6471,21831,1.0
6471,29511,1.0
6471,37191,1.0
6471,44871,1.0
